time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0906441701752,-0.186730329696,11.5690796234,6.19229207134,0.0423521676629,0.0,-0.273444441167,-0.569556371225,2.95670414644,-0.107483303207,0.0325937089284,0.0,475.476834505375,476.21597884271614,475.2681036630589,474.2691202062134
1.3200000000000007,-0.107868850057,-0.222665503712,11.7478596461,6.18567713294,0.0438998548593,0.0,-0.300877216612,-0.628886148183,3.00242135951,-0.116444101072,0.0065443095591,0.0,430.6043496499684,428.3951541996596,429.4156678392706,428.64355635324455
1.3800000000000008,-0.126838820714,-0.262456981123,11.9310640483,6.17864527178,0.0443890868869,0.0,-0.331488988095,-0.698187705851,3.10401616965,-0.118747611873,0.0111929650141,0.0,447.9869308201686,448.36465233788454,447.1301107262542,446.93017177837424
1.4400000000000008,-0.147538648194,-0.306272662731,12.117703139,6.17148643017,0.0451982248674,0.0,-0.358570849129,-0.762970249134,3.11714811191,-0.120470472117,0.0177162308174,0.0,419.6590900390675,420.224850500377,419.7269793822443,419.563685071119
1.5000000000000009,-0.170048964341,-0.354523880464,12.3087949272,6.16401649567,0.0469912900194,0.0,-0.391917480358,-0.846148119855,3.25206098449,-0.13409295229,0.0470481705841,0.0,457.4751739347899,459.8050872304088,460.03106820419083,458.9374308813753
1.560000000000001,-0.19456276349,-0.407821633871,12.5070454928,6.1558486232,0.0504508212862,0.0,-0.425524282897,-0.931238017822,3.35582133083,-0.140550377263,0.0731818038362,0.0,449.57003378377385,451.6847411257687,450.72831863162736,450.1892233066854
1.620000000000001,-0.221163980938,-0.466378763701,12.7113579144,6.14779799531,0.05504015591,0.0,-0.461627437102,-1.0214628805,3.45410455009,-0.123785287208,0.0823925435413,0.0,450.228258815779,450.97739436284587,448.4268078227942,449.77006826928994
1.680000000000001,-0.249983240026,-0.530399260398,12.9207106621,6.14021555524,0.0607904055617,0.0,-0.499534767867,-1.11325408535,3.52390669954,-0.132125298906,0.11425278201,0.0,440.5467330234183,443.18083510073126,442.25341492057015,441.5511929209658
1.740000000000001,-0.281126054382,-0.599913829714,13.1330800006,6.13256560044,0.0675038197126,0.0,-0.539179258803,-1.20459514007,3.55475583164,-0.119569638777,0.106693521945,0.0,429.5929479782757,428.9630191738814,430.576191314568,431.62166007230576
1.8000000000000012,-0.315136255898,-0.67584857245,13.3524875648,6.12588223453,0.0744367746177,0.0,-0.595238856429,-1.32726381101,3.75789343789,-0.0986785941896,0.129073225851,0.0,483.5097014078055,485.20334493336526,483.3223536213047,484.88422375897034
1.8600000000000012,-0.352494141728,-0.758908811038,13.5816016203,6.11970693245,0.0821756201719,0.0,-0.650809642076,-1.44197271156,3.87856197956,-0.11314356447,0.128795378463,0.0,461.7522205118129,461.7448352921124,461.62367555202985,460.4718278612266
1.9200000000000013,-0.393247593306,-0.848777858679,13.8166735367,6.11482987473,0.0899633810765,0.0,-0.708385014228,-1.55415543698,3.95662680121,-0.050401241498,0.131723750855,0.0,450.0314505932774,450.2836244057966,446.39679713793055,451.4807148712492
1.9800000000000013,-0.437731554644,-0.945682209257,14.0576557593,6.11168794987,0.0980110093821,0.0,-0.77521351419,-1.6762367052,4.07543051944,-0.0566138589807,0.138541562638,0.0,462.99436156983813,463.54623761832363,463.6947149329214,463.2046996483549
2.0400000000000014,-0.486334368032,-1.04986965188,14.3050834413,6.10806775578,0.106219344075,0.0,-0.84568457969,-1.79696696855,4.17152064329,-0.0690715634909,0.133090035719,0.0,458.6402233534225,458.22367734781426,457.6301028529083,456.63478833256846
2.1000000000000014,-0.539230602737,-1.16121099105,14.557283182,6.10412897331,0.114049380343,0.0,-0.918261671911,-1.91475464423,4.23459878549,-0.0595539964312,0.124747733494,0.0,449.23061404277075,448.5689767364139,448.22884690303005,448.99855985738986
2.1600000000000015,-0.597045968907,-1.28033055365,14.8167129845,6.10101722334,0.121537433579,0.0,-1.00968378215,-2.05613986546,4.41202299474,-0.0397520631887,0.124906876788,0.0,484.48055874793243,484.50526699835655,484.6333833293017,486.1180225767752
2.2200000000000015,-0.660000840259,-1.4072376965,15.0825957357,6.09868995034,0.129263596408,0.0,-1.08949884582,-2.17429167359,4.45028727472,-0.0369265298261,0.135544017917,0.0,443.4747504623533,444.36283018806915,444.2141163397648,444.44504371644626
2.2800000000000016,-0.727257086676,-1.54039088079,15.3459710995,6.09621830196,0.137437681447,0.0,-1.15300599341,-2.26441444905,4.32913058223,-0.051495319705,0.137580134899,0.0,390.77766227000825,390.987384494772,390.36636947769387,389.003053143702
2.3400000000000016,-0.79975440131,-1.68074521522,15.6112702327,6.09336876413,0.145743690382,0.0,-1.26440706266,-2.41425056436,4.51300550483,-0.0404967206718,0.140085956053,0.0,489.1306129401475,489.3330488922845,489.5051550283533,490.3218576986749
2.4000000000000017,-0.878727982799,-1.82964106412,15.8848667784,6.09048341839,0.154526694481,0.0,-1.36884976654,-2.54912513751,4.606080759,-0.0710414435632,0.156672408154,0.0,464.02644693081635,465.3456745849601,465.56394109913185,463.1659900320978
